Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
4.351356427692,528637140.81594217,60.065146287582934,RL,74.98092849035822,10059.96958274813,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.037065325438874,4.98057637878928,1991.2813331067914,1994.0957716072326,Gable,CompShg,HdBoard,HdBoard,Missing,-1.0491640763206445,TA,TA,PConc,Gd,TA,No,Unf,14.500089437761257,Unf,-6.276341559909133,759.9846305915751,763.9720094849976,GasA,Gd,Y,SBrkr,754.3872663694713,894.7934240797603,-0.562503361712047,1662.115125479504,0.004212745789377249,-0.006695793830294668,2.003492108959192,1.020280849229497,3.006410096405557,1.0024921264066105,TA,6.99972143096161,Typ,0.9931364373544228,TA,Attchd,1992.1006307208304,Fin,1.9892765338258838,434.492088678228,TA,TA,Y,155.96649128851567,82.59206931567445,-0.7136499691707222,-0.3635321004548188,-0.8726331929183682,-1.3392530944047165,Missing,Missing,Missing,6.837565887113326,4.092159072112611,2010.0323332196597,WD ,Normal,176817.17987456467
1.3785177633338694,527557719.2582556,20.31854252159227,RL,67.78000420981466,7939.727432965814,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0077962208316045,6.966383477441905,1992.2345993151973,2007.1486844868289,Gable,CompShg,HdBoard,HdBoard,Missing,-7.446956681937899,TA,Gd,PConc,Gd,TA,No,ALQ,942.90813120506,Unf,-1.019166012993587,245.86880879074533,1170.7684777330567,GasA,Ex,Y,SBrkr,1187.1609516478927,26.01972084910235,0.5951391013047047,1180.1340453414919,1.0037050291725749,0.0023072843524432713,2.0072781692836403,0.0032094982174820054,3.0049476228378262,1.0062463270233475,TA,6.031438031864406,Typ,-0.022887167506244786,Missing,Attchd,1992.0148984685165,Fin,1.9854321418471077,418.0578698808086,TA,TA,Y,480.3549635752778,20.206941983578066,-0.051296370009881555,-0.2656369319857969,0.9596916540382029,0.27400895764323635,Missing,GdPrv,Shed,493.12272770332675,2.89166431940805,2009.9919745719344,WD ,Normal,184337.1635100482
2.5845159871408097,519021286.8749837,59.97544509064795,RL,63.01663381770973,8390.276491552375,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5.980411170266071,4.979153668464528,1997.59625023011,1997.5284392405317,Gable,CompShg,VinylSd,VinylSd,Missing,-4.580472544653133,TA,TA,PConc,Gd,TA,No,Unf,-4.118468869040084,Unf,-1.2122235439934665,780.6732691955825,777.4790055077049,GasA,Gd,Y,SBrkr,782.8272597041794,676.6343695914145,-0.13681729901790404,1456.1845855602796,-0.0023531470148897508,0.002711515370866489,1.9905705671040352,0.9872776423785532,2.9968684864813944,1.000725038210432,TA,7.007792643228134,Typ,1.0101313522264899,Gd,Attchd,1997.5610659805127,Fin,2.026857467394998,385.78850587006275,TA,TA,Y,-0.7903241867130605,74.16426156531776,0.3000874936947126,0.20999857182346915,2.266526226865445,-1.3583391301899592,Missing,Missing,Missing,-3.5772747310335293,5.028755483069339,2009.9584357761369,WD ,Normal,179030.21368321916
12.778918666457857,529943155.1079326,19.227628177857486,RL,85.22019163910717,9925.908458519472,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.978388120392299,5.005177132217687,1990.847060836455,1990.146285560505,Gable,CompShg,HdBoard,HdBoard,Missing,-4.171925567708909,TA,TA,PConc,Gd,TA,Gd,GLQ,633.3158079336813,Unf,-0.15713831381373397,645.1391846409535,1296.7775282954592,GasA,Gd,Y,SBrkr,1349.925505226983,21.028638982272106,-0.5329367869414291,1341.6628733269877,0.9979223187878409,-0.0023859150646843063,1.0134999806879832,1.0181039374488539,2.0089029701871093,0.9924825922587324,Gd,4.988224658747452,Typ,1.0154573993480676,Po,Attchd,1989.4092243248215,Unf,1.9970997859339394,511.42985575688516,TA,TA,Y,193.00840171319467,0.9755591112002608,-2.404006746011272,0.15916797753318282,0.9038874778001574,-0.5353079530764698,Missing,Missing,Missing,-15.593041628818808,1.9922912804439297,2010.0036907144613,WD ,Normal,170888.21918210507
4.062551046392681,524594112.28027135,119.72609794613159,RL,68.06448310237165,6572.656846265878,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,7.979879454539113,5.019801841613736,1984.139368770589,1985.260760793914,Gable,CompShg,HdBoard,HdBoard,Missing,-0.43196497826606267,Gd,TA,PConc,Gd,TA,Av,GLQ,383.25295540884616,BLQ,1120.785928988667,8.950775695736773,1481.32112581375,GasA,TA,Y,SBrkr,1504.0148734626407,8.357726072172738,0.8034482698600734,1494.9786642357515,1.010501068984857,0.0009896261167382356,1.0049053254603848,0.986897714290656,1.0318952099769332,0.9984853937667156,Gd,3.982652402658674,Typ,-0.019530705930338805,Missing,Attchd,1984.6423097773977,RFn,2.0045288866438296,533.0318243554151,TA,TA,Y,0.9187907728082426,53.839701582126835,1.3540361133258836,-0.5219916606071762,138.9093196423027,0.5779924511879835,Missing,Missing,Missing,-19.376895956095574,5.939020545842678,2010.0424427864414,WD ,Normal,210353.3968272151
12.769348652359886,520110204.72208107,59.93845545276915,RL,47.24895307434624,53757.48845433545,Pave,Missing,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,7.975598849180082,5.050128493371423,2002.8054134483434,2003.216815030458,Hip,CompShg,CemntBd,Wd Shng,BrkFace,598.8025294094808,Ex,TA,PConc,Gd,TA,Gd,ALQ,1424.0074818431992,Unf,-0.6453015691909689,238.52401983526656,1648.596585014069,GasA,Ex,Y,SBrkr,1682.0629863483643,1594.8655070697466,-1.3589236571275414,3272.066252222396,0.9775546171378702,-0.0009796489079609662,2.9853673063053545,0.981959354635342,3.996504374411221,1.0062568636070979,Ex,11.951888361404666,Mod,0.9668330791877475,Gd,BuiltIn,2003.1687784114595,Fin,3.0092698318333597,837.678023706824,TA,TA,Y,505.0861873344381,36.33753750630785,0.609590175685428,0.1958387188481638,208.4356332152284,0.5565137242978211,Missing,Missing,Missing,-4.191956837096105,6.043834932310272,2009.987671433944,WD ,Normal,535609.8576871009
57.611554477344,521850226.4542912,49.458793489316115,RL,151.49302103551997,12052.520088024565,Pave,Missing,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8.008519556538614,7.00610589074417,1987.7793397425935,2004.486033036423,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,1.5985903015839285,Gd,TA,Wood,Gd,TA,Av,GLQ,413.01486279106786,Unf,-1.6062154584523858,135.07852144280608,539.8966537925112,GasA,Gd,Y,SBrkr,1080.8772687336052,667.2959216900665,1.28167952824415,1759.3598646258158,-0.006533433706855321,0.004826922471138792,2.0071675502833055,-0.010170453942009897,4.000613565056001,0.9950530062779882,TA,7.974981761339977,Typ,-0.008972306011454309,Missing,Basment,1987.7628879685346,RFn,1.9995529716579405,496.87212852634644,TA,TA,Y,327.8015605497322,10.634667043517867,1.2652695149405362,0.6197323354252018,2.376769455370797,0.760654587929306,Missing,Missing,Missing,-0.15631993394844151,5.992995400944496,2009.9898371109534,WD ,Normal,165912.34736885407
22.991822824568867,527059429.29709464,20.679388101410506,RL,87.95778160474379,11075.96119096272,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8.97416136773046,2.001064827144938,2010.7879481962252,2010.4197990249304,Hip,CompShg,VinylSd,VinylSd,Stone,349.01870277766216,Gd,TA,PConc,Ex,TA,Av,GLQ,1458.4933257906423,Unf,-3.4166330762725865,419.427408244111,1852.026981028162,GasA,Ex,Y,SBrkr,1851.6979639038884,14.812825021108416,-0.36514699640341,1851.698202063904,1.0075909301357568,0.005799042754401725,0.9956922095967278,1.0034772484407577,0.9998624036404858,0.9980673080529665,Ex,8.018852912345308,Typ,0.9926633006440788,Ex,Attchd,2009.4521773341773,Fin,3.0110361302820663,836.6493527995533,TA,TA,Y,114.50295949561733,-0.8281129411239319,-0.05796408469787282,0.717645811810117,-0.9771052638166462,0.2839709935506965,Missing,Missing,Missing,-21.851408802785958,5.979603532683751,2010.0214990847396,New,Partial,394929.1696784867
18.73686979856813,522597475.1696386,18.360613920892654,RL,140.30952784584485,19391.833859265385,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4.0068777412980765,5.021594929556632,1951.8101744878836,1950.5183880235636,Gable,CompShg,VinylSd,VinylSd,Missing,0.4605132620282945,TA,TA,CBlock,TA,TA,No,LwQ,122.31323607211868,Unf,-0.20297168485329417,741.6337885226992,868.3151525316504,GasA,Ex,Y,SBrkr,871.653534027423,-2.510734333511066,0.9019889673275995,834.4474147553286,-0.015744233192403662,-0.0026534442022769678,0.9958992385081036,0.0005118691344209897,1.9916954834862446,1.0011299222128816,TA,4.009025469519005,Typ,0.014515593532043368,Missing,Detchd,1951.2829211213025,Unf,1.9939735802886451,398.9008076121541,TA,TA,Y,1.5260133127297544,0.5397358148156525,-0.9588863516912352,-0.05844841975899689,0.22350016780673346,0.5616179652855928,Missing,Missing,Missing,13.553615510222755,5.947102944762402,2010.0435271412246,WD ,Normal,139908.1669084629
27.430951026012384,533851588.7936566,20.38367490770346,RL,85.13500387035974,13111.03554959985,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5.985684009353063,6.023957428374735,1978.2201896549775,1988.0040966046402,Gable,CompShg,Plywood,Plywood,Stone,117.42798441225636,TA,TA,CBlock,Gd,TA,No,ALQ,800.8190959348592,Rec,163.6947931145716,568.0914573076942,1528.804222251431,GasA,TA,Y,SBrkr,2073.2790820866194,-2.6671392792434556,0.9811175260658452,2068.8017496715606,1.0064693093822925,0.001837443814705285,2.0041061115751946,0.0025529200446349565,2.980484051816844,0.9986616644544685,TA,6.992760510917305,Min1,2.0123088618352694,TA,Attchd,1978.55175358575,Unf,1.9887766647763403,502.4038598382149,TA,TA,Y,348.00330174963796,0.5168008146456062,1.4297676436631903,-0.233143228251867,0.04729229932495975,-0.13097977773470218,Missing,MnPrv,Missing,-1.3634478699802743,2.013483795968944,2010.0119904939418,WD ,Normal,211377.72897775116
43.81550524655388,533165259.7648947,20.61515251014632,RL,105.6108164560223,11772.564091503431,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5.958912243778481,6.020658964301926,1977.1198806319437,1976.9087118999355,Hip,CompShg,Plywood,Plywood,BrkFace,474.8921535536069,TA,TA,CBlock,Gd,TA,No,BLQ,685.8561062535041,Unf,1.5508274681398508,1140.699670071683,1847.4632193210978,GasA,Ex,Y,SBrkr,1846.0734655361493,-9.868996021962698,-0.3102166982892042,1856.8403608370463,0.0011864768868173126,0.0014573185245879165,2.0031817611566494,-0.010650453284227314,2.9969080763181717,1.008442937819334,TA,7.059671189925188,Typ,1.008610869218029,TA,Attchd,1977.1247735334416,RFn,2.0048203971492313,553.8530048108812,TA,TA,Y,-0.5555545571787599,119.53950234036765,-0.9094668525801867,0.22138985854936455,1.3293061394566152,-0.17539465610895796,Missing,MnPrv,Missing,17.23672077573645,1.052021089455172,2009.9956681697759,COD,Normal,190506.98986859235
30.113249802191447,530215456.04573035,84.64037038785557,RL,85.11171086543817,10567.433949656812,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6.999694401984089,5.998579214155985,1974.2073220474242,1973.9685917090442,Gable,CompShg,Plywood,Plywood,BrkFace,78.51536614684599,TA,TA,CBlock,Gd,TA,Gd,GLQ,879.3934435373735,LwQ,170.00144748288554,-11.429204793197544,1054.3589277760036,GasA,TA,Y,SBrkr,1175.5882216476275,-5.0405991069770755,-0.4357698561086167,1176.3244537052294,0.9851420368292878,-0.0038952765056215195,2.0079214764603828,0.008870074868018557,3.0303839674466984,0.9967082523252222,Gd,5.974393465683342,Typ,1.985199982446113,TA,Attchd,1973.6301390859278,RFn,1.9863747442058448,527.8263013528356,TA,TA,Y,1.5775200378192311,119.25873928366644,-1.30578321210061,-0.974225868204129,-1.1058734297405661,-0.2766369571202363,Missing,MnPrv,Missing,6.183432809633262,0.9602566588159936,2010.0332755766071,WD ,Family,173814.0181533891
30.51743390526842,523683643.4521444,59.42803802296377,FV,67.75771228776534,7638.361610619307,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6.981151829298746,5.053263880247515,2000.5988583486264,1999.1812631861885,Gable,CompShg,VinylSd,VinylSd,Missing,-1.865462103619355,Gd,TA,PConc,Gd,TA,No,GLQ,536.2487048913262,Unf,3.3068369596973928,283.8450480566883,817.9583586303979,GasA,Ex,Y,SBrkr,816.3816525621481,857.9644773624944,1.3188828056603368,1678.5785368509453,1.0025513833543642,0.004935707363709958,2.0074029461519656,0.9958309166101371,3.032621923318357,0.9978147318391469,Gd,6.967390076899997,Typ,-0.003725295875526896,Missing,Attchd,2000.2013522763834,RFn,2.0009923659004376,657.8454357216067,TA,TA,Y,-0.7575379754565048,96.24595074090823,1.6531091404765903,0.6004216990171494,-1.028028511186186,-0.9545171844936273,Missing,Missing,Missing,0.35143882796140213,1.0389011796144914,2009.9747588218092,WD ,Normal,214242.08044499077
12.210238525699566,526363696.2879786,20.998968982171313,RL,68.10822006952903,11153.69208110767,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0148974162598625,6.997352483030107,1969.6110362612735,1969.430978788573,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,182.33287085964108,TA,TA,CBlock,TA,TA,No,ALQ,579.2218903113663,Unf,3.4413691860171904,428.5301307647739,1002.0320032263937,GasA,Ex,Y,SBrkr,990.3792759911612,18.943678612252484,0.6374078527737483,995.3263910203405,1.0049135467247967,-0.004366162478309244,1.0077962343635878,6.120607407849578e-05,2.016699209062392,0.9998119222206324,TA,5.025756127158909,Typ,1.0038419724465317,TA,Attchd,1969.6120781515817,Fin,2.010239316576537,487.10144920875865,TA,TA,Y,2.178119746030023,-0.3904580929994295,-0.7879218389753881,0.06870109376982829,0.8785024914032658,-0.19463572859285871,Missing,Missing,Shed,685.3592740581014,2.951125664275546,2009.9742262397956,WD ,Normal,150320.72785012357
